time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.CartesianPose.header.seq,.CartesianPose.header.stamp.secs,.CartesianPose.header.stamp.nsecs,.CartesianPose.header.frame_id,.CartesianPose.pose.position.x,.CartesianPose.pose.position.y,.CartesianPose.pose.position.z,.CartesianPose.pose.orientation.x,.CartesianPose.pose.orientation.y,.CartesianPose.pose.orientation.z,.CartesianPose.pose.orientation.w,.CartesianWrench.header.seq,.CartesianWrench.header.stamp.secs,.CartesianWrench.header.stamp.nsecs,.CartesianWrench.header.frame_id,.CartesianWrench.wrench.force.x,.CartesianWrench.wrench.force.y,.CartesianWrench.wrench.force.z,.CartesianWrench.wrench.torque.x,.CartesianWrench.wrench.torque.y,.CartesianWrench.wrench.torque.z,.JointPosition.header.seq,.JointPosition.header.stamp.secs,.JointPosition.header.stamp.nsecs,.JointPosition.header.frame_id,.JointPosition.position.a1,.JointPosition.position.a2,.JointPosition.position.a3,.JointPosition.position.a4,.JointPosition.position.a5,.JointPosition.position.a6,.JointPosition.position.a7,.tag
2018/01/25/10:49:45.791238,17365,1516841151,418000000,iiwa_link_0,64855,1516841151,418000000,iiwa_link_0,0.499988907352,-0.300000997155,0.500032811408,-4.33654938463e-05,1.0,-1.15087815238e-05,-1.35439430775e-05,64856,1516841151,418000000,Flange of LBR_iiwa_7_R800_1,0.465739659512,0.453224016977,1.34548375473,0.246895466074,-0.298398346231,0.145972611824,64857,1516841151,424000000,,-0.540457904339,0.481786340475,5.63258108741e-05,-1.19529652596,-6.01128049311e-05,1.46452105045,-0.540488362312,0
2018/01/25/10:49:45.801368,17366,1516841151,433000000,iiwa_link_0,64857,1516841151,433000000,iiwa_link_0,0.499988883524,-0.300001044672,0.500032763725,-4.33124281424e-05,1.0,-1.15479804399e-05,-1.35325465223e-05,64857,1516841151,425000000,Flange of LBR_iiwa_7_R800_1,0.445181326332,0.444817887249,1.34869016125,0.242610826019,-0.295139848165,0.146052350679,64858,1516841151,432000000,,-0.540457963943,0.48178628087,5.63258108741e-05,-1.19529676437,-6.01128049311e-05,1.46452105045,-0.540488362312,0
2018/01/25/10:49:45.811214,17367,1516841151,440000000,iiwa_link_0,64858,1516841151,440000000,iiwa_link_0,0.499988889386,-0.300001027097,0.500032811408,-4.32756639319e-05,1.0,-1.15087819294e-05,-1.35439427329e-05,64858,1516841151,433000000,Flange of LBR_iiwa_7_R800_1,0.419960103838,0.419938786548,1.35207628535,0.241639399404,-0.292525281209,0.146007718624,64859,1516841151,439000000,,-0.540457904339,0.481786340475,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452116966,-0.540488362312,0
2018/01/25/10:49:45.821342,17368,1516841151,454000000,iiwa_link_0,64860,1516841151,454000000,iiwa_link_0,0.499988836342,-0.300001097809,0.500032811407,-4.32525369395e-05,1.0,-1.15171672359e-05,-1.35838989658e-05,64860,1516841151,447000000,Flange of LBR_iiwa_7_R800_1,0.392552331151,0.405082005679,1.35645104589,0.238488715617,-0.289243252349,0.145824615503,64861,1516841151,453000000,,-0.540457904339,0.481786340475,5.63258108741e-05,-1.19529664516,-6.01128049311e-05,1.46452105045,-0.540488243103,0
2018/01/25/10:49:45.831218,17369,1516841151,461000000,iiwa_link_0,64861,1516841151,461000000,iiwa_link_0,0.49998890351,-0.30000099485,0.500032894009,-4.33654897605e-05,1.0,-1.15242177173e-05,-1.3518221594e-05,64861,1516841151,454000000,Flange of LBR_iiwa_7_R800_1,0.39586758661,0.404840774643,1.35226128683,0.240433707719,-0.289850795367,0.146079222537,64862,1516841151,460000000,,-0.54045778513,0.48178628087,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452105045,-0.540488243103,0
2018/01/25/10:49:45.841284,17370,1516841151,468000000,iiwa_link_0,64862,1516841151,468000000,iiwa_link_0,0.499988900769,-0.300001007223,0.500032846326,-4.32739900799e-05,1.0,-1.15106715957e-05,-1.34751734799e-05,64863,1516841151,468000000,Flange of LBR_iiwa_7_R800_1,0.424288060277,0.434135425669,1.34682761576,0.244582205256,-0.295796753312,0.145743554966,64864,1516841151,473000000,,-0.540457904339,0.481786161661,5.63258108741e-05,-1.19529652596,-6.01128049311e-05,1.46452116966,-0.540488243103,0
2018/01/25/10:49:45.851263,17371,1516841151,481000000,iiwa_link_0,64864,1516841151,481000000,iiwa_link_0,0.49998886957,-0.300000968857,0.500032916163,-4.33406971949e-05,1.0,-1.15190546138e-05,-1.35151901767e-05,64864,1516841151,474000000,Flange of LBR_iiwa_7_R800_1,0.448250917404,0.445079376967,1.34301212873,0.245669178902,-0.299949361415,0.145537561523,64865,1516841151,480000000,,-0.540457904339,0.481786161661,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452105045,-0.540488243103,0
2018/01/25/10:49:45.861250,17372,1516841151,491000000,iiwa_link_0,64865,1516841151,491000000,iiwa_link_0,0.49998884826,-0.300001012177,0.500032868483,-4.31824209678e-05,1.0,-1.15276813508e-05,-1.34854401749e-05,64865,1516841151,481000000,Flange of LBR_iiwa_7_R800_1,0.473142796632,0.454684710676,1.34079987464,0.247353813839,-0.302921129622,0.145526640441,64866,1516841151,490000000,,-0.540457904339,0.48178628087,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452116966,-0.540488362312,0
2018/01/25/10:49:45.871267,17373,1516841151,498000000,iiwa_link_0,64866,1516841151,498000000,iiwa_link_0,0.499988901299,-0.300001000465,0.500032857425,-4.32655011936e-05,1.0,-1.14887393427e-05,-1.33921721697e-05,64867,1516841151,498000000,Flange of LBR_iiwa_7_R800_1,0.519177276939,0.481320436698,1.33204884877,0.249755338604,-0.31001423858,0.145446635319,64868,1516841151,504000000,,-0.540457963943,0.481786161661,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452105045,-0.540488362312,0
2018/01/25/10:49:45.881291,17374,1516841151,512000000,iiwa_link_0,64868,1516841151,512000000,iiwa_link_0,0.499988879682,-0.300001042368,0.500032846326,-4.33124240553e-05,1.0,-1.15634166325e-05,-1.35068250378e-05,64868,1516841151,505000000,Flange of LBR_iiwa_7_R800_1,0.533030372079,0.482520911192,1.33677128871,0.250983274608,-0.310754719842,0.14603999701,64869,1516841151,510000000,,-0.540458023548,0.48178628087,5.61460437893e-05,-1.19529640675,-6.01128049311e-05,1.46452105045,-0.540488362312,0
2018/01/25/10:49:45.891280,17375,1516841151,518000000,iiwa_link_0,64869,1516841151,518000000,iiwa_link_0,0.499988827314,-0.300001092391,0.500032916164,-4.31926498259e-05,1.0,-1.15942322365e-05,-1.3455475212e-05,64870,1516841151,518000000,Flange of LBR_iiwa_7_R800_1,0.536336686704,0.481919860234,1.33781039403,0.251405854952,-0.308932564877,0.146078912953,64870,1516841151,517000000,,-0.540458023548,0.481786161661,5.62060376978e-05,-1.19529664516,-5.99211671215e-05,1.46452116966,-0.540488243103,0
2018/01/25/10:49:45.901291,17376,1516841151,533000000,iiwa_link_0,64871,1516841151,533000000,iiwa_link_0,0.49998881617,-0.300001035224,0.500032892345,-4.33457807339e-05,1.0,-1.15444958672e-05,-1.35653784005e-05,64871,1516841151,525000000,Flange of LBR_iiwa_7_R800_1,0.529930299737,0.478422014072,1.33963147139,0.250763587032,-0.308283031775,0.146198540571,64872,1516841151,532000000,,-0.540457904339,0.48178628087,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452105045,-0.540488481522,0
2018/01/25/10:49:45.911318,17377,1516841151,540000000,iiwa_link_0,64872,1516841151,540000000,iiwa_link_0,0.499988920009,-0.300000985047,0.500032894008,-4.33723616235e-05,1.0,-1.15634177698e-05,-1.35068245413e-05,64872,1516841151,533000000,Flange of LBR_iiwa_7_R800_1,0.523707449073,0.464362729691,1.33750912021,0.250575082914,-0.306123657606,0.146472394946,64873,1516841151,539000000,,-0.54045778513,0.48178628087,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452140808,-0.540488362312,0
2018/01/25/10:49:45.921313,17378,1516841151,553000000,iiwa_link_0,64874,1516841151,553000000,iiwa_link_0,0.499988836106,-0.300001056944,0.500032822507,-4.32225944148e-05,1.0,-1.15171697348e-05,-1.35838986986e-05,64874,1516841151,547000000,Flange of LBR_iiwa_7_R800_1,0.477487822075,0.455856271637,1.34443537472,0.245796954855,-0.30071526703,0.145650676744,64875,1516841151,552000000,,-0.540457904339,0.48178628087,5.63258108741e-05,-1.19529664516,-6.00169878453e-05,1.46452105045,-0.540488243103,0
2018/01/25/10:49:45.931241,17379,1516841151,561000000,iiwa_link_0,64875,1516841151,561000000,iiwa_link_0,0.499989037934,-0.300000915225,0.500032789188,-4.34734708e-05,1.0,-1.14903629326e-05,-1.34280631576e-05,64875,1516841151,553000000,Flange of LBR_iiwa_7_R800_1,0.456408215879,0.437110075347,1.34621330906,0.24374132644,-0.296280952413,0.145569938524,64876,1516841151,560000000,,-0.540457904339,0.481786340475,5.62060376978e-05,-1.19529652596,-6.00169878453e-05,1.46452105045,-0.540488362312,0
2018/01/25/10:49:45.941339,17380,1516841151,568000000,iiwa_link_0,64876,1516841151,568000000,iiwa_link_0,0.499988869698,-0.300001036377,0.500032822507,-4.32525387304e-05,1.0,-1.15480109197e-05,-1.35325000266e-05,64876,1516841151,561000000,Flange of LBR_iiwa_7_R800_1,0.418516216274,0.430462486343,1.34720692136,0.241951629002,-0.29317552166,0.145387982869,64877,1516841151,567000000,,-0.540457904339,0.48178628087,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452093124,-0.540488362312,0
2018/01/25/10:49:45.951276,17381,1516841151,585000000,iiwa_link_0,64878,1516841151,585000000,iiwa_link_0,0.499988935563,-0.30000098462,0.500032846325,-4.33757262931e-05,1.0,-1.16061486743e-05,-1.34626251531e-05,64878,1516841151,578000000,Flange of LBR_iiwa_7_R800_1,0.390699594981,0.404343937365,1.35702213277,0.239626140792,-0.288420099729,0.145459133133,64879,1516841151,584000000,,-0.54045778513,0.48178628087,5.62060376978e-05,-1.19529652596,-6.00169878453e-05,1.46452093124,-0.540488362312,0
2018/01/25/10:49:45.961251,17382,1516841151,592000000,iiwa_link_0,64879,1516841151,592000000,iiwa_link_0,0.499988898487,-0.300000938354,0.500032916163,-4.32124276079e-05,1.0,-1.14816954754e-05,-1.34578488093e-05,64879,1516841151,585000000,Flange of LBR_iiwa_7_R800_1,0.383551942911,0.406724473583,1.3577403873,0.239364516561,-0.288032593304,0.145157660949,64880,1516841151,591000000,,-0.540457844734,0.481786161661,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452116966,-0.540488362312,0
2018/01/25/10:49:45.971354,17383,1516841151,598000000,iiwa_link_0,64880,1516841151,598000000,iiwa_link_0,0.499988890684,-0.30000103208,0.500032963846,-4.32474516077e-05,1.0,-1.15842247455e-05,-1.33795652296e-05,64881,1516841151,598000000,Flange of LBR_iiwa_7_R800_1,0.410769085452,0.426457851089,1.35631071474,0.241594213171,-0.293737818971,0.145634912236,64882,1516841151,604000000,,-0.54045778513,0.481786161661,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452105045,-0.540488362312,0
2018/01/25/10:49:45.981220,17384,1516841151,612000000,iiwa_link_0,64882,1516841151,612000000,iiwa_link_0,0.49998891825,-0.300000922173,0.500032951148,-4.34254334852e-05,1.0,-1.15858760268e-05,-1.34154734206e-05,64882,1516841151,605000000,Flange of LBR_iiwa_7_R800_1,0.431737912134,0.442374393918,1.35113239293,0.244061377532,-0.297502871229,0.145815904316,64883,1516841151,611000000,,-0.540457904339,0.481786161661,5.63258108741e-05,-1.19529640675,-6.00169878453e-05,1.46452093124,-0.540488362312,0
2018/01/25/10:49:45.991244,17385,1516841151,619000000,iiwa_link_0,64883,1516841151,619000000,iiwa_link_0,0.499988856676,-0.300000966747,0.500032927328,-4.33654926105e-05,1.0,-1.15396279222e-05,-1.34925481232e-05,64884,1516841151,619000000,Flange of LBR_iiwa_7_R800_1,0.492262936585,0.471481845729,1.33948724741,0.249272635945,-0.305884791967,0.145705971796,64885,1516841151,625000000,,-0.540457963943,0.481786161661,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452093124,-0.540488243103,0
2018/01/25/10:49:46.001317,17386,1516841151,633000000,iiwa_link_0,64885,1516841151,633000000,iiwa_link_0,0.499988827314,-0.300001092391,0.500032916164,-4.33124775871e-05,1.0,-1.15942306239e-05,-1.34554766013e-05,64885,1516841151,625000000,Flange of LBR_iiwa_7_R800_1,0.525813302565,0.485928442833,1.33559478312,0.252390227635,-0.311187377764,0.145842493919,64886,1516841151,632000000,,-0.540458023548,0.481786042452,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452116966,-0.540488481522,0
2018/01/25/10:49:46.011226,17387,1516841151,640000000,iiwa_link_0,64886,1516841151,640000000,iiwa_link_0,0.499988836369,-0.300001036007,0.500032927328,-4.33056070098e-05,1.0,-1.15704678957e-05,-1.34411504893e-05,64887,1516841151,640000000,Flange of LBR_iiwa_7_R800_1,0.552384428481,0.491723587358,1.33385632128,0.252785085801,-0.313189793097,0.145776815125,64887,1516841151,639000000,,-0.540458023548,0.481786102057,5.63258108741e-05,-1.19529652596,-6.01128049311e-05,1.46452116966,-0.540488243103,0
2018/01/25/10:49:46.021255,17388,1516841151,653000000,iiwa_link_0,64888,1516841151,653000000,iiwa_link_0,0.499988872552,-0.300001016995,0.500032916165,-4.32756629245e-05,1.0,-1.15704397566e-05,-1.34411954474e-05,64888,1516841151,647000000,Flange of LBR_iiwa_7_R800_1,0.551540127214,0.489088082296,1.33073354691,0.252543460839,-0.313940574207,0.145729197252,64889,1516841151,653000000,,-0.540458023548,0.481786161661,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452116966,-0.540488243103,0
2018/01/25/10:49:46.031545,17389,1516841151,663000000,iiwa_link_0,64889,1516841151,663000000,iiwa_link_0,0.499988906954,-0.300000996915,0.500032846327,-4.34254349985e-05,1.0,-1.15396229386e-05,-1.34925463096e-05,64889,1516841151,653000000,Flange of LBR_iiwa_7_R800_1,0.549476826153,0.479220761083,1.33586608655,0.251417011488,-0.312472401758,0.145906701036,64890,1516841151,662000000,,-0.540458023548,0.48178628087,5.62060376978e-05,-1.19529664516,-6.01128049311e-05,1.46452116966,-0.540488243103,0
2018/01/25/10:49:46.041353,17390,1516841151,671000000,iiwa_link_0,64890,1516841151,671000000,iiwa_link_0,0.499988884683,-0.300001034033,0.500032846327,-4.33321904667e-05,1.0,-1.1527704828e-05,-1.34853935935e-05,64890,1516841151,663000000,Flange of LBR_iiwa_7_R800_1,0.535608070713,0.476662451091,1.33289994364,0.249970286512,-0.30893852315,0.145609144465,64891,1516841151,670000000,,-0.540458023548,0.48178628087,5.64456931897e-05,-1.19529664516,-6.01128049311e-05,1.46452116966,-0.540488362312,0
2018/01/25/10:49:46.051340,17391,1516841151,678000000,iiwa_link_0,64891,1516841151,678000000,iiwa_link_0,0.499988888988,-0.300001026858,0.500032846327,-4.32756639327e-05,1.0,-1.15396241514e-05,-1.34925452725e-05,64892,1516841151,679000000,Flange of LBR_iiwa_7_R800_1,0.497290936034,0.45128839595,1.34546469171,0.247486803143,-0.302760310147,0.145221637901,64893,1516841151,685000000,,-0.540458023548,0.481786340475,5.63858084206e-05,-1.19529652596,-6.01128049311e-05,1.46452116966,-0.540488481522,0
2018/01/25/10:49:46.061162,17392,1516841151,693000000,iiwa_link_0,64893,1516841151,693000000,iiwa_link_0,0.499988879156,-0.300001039238,0.500032787586,-4.3275678087e-05,1.0,-1.14628216202e-05,-1.35163060243e-05,64893,1516841151,685000000,Flange of LBR_iiwa_7_R800_1,0.473628931787,0.439905824228,1.34636767991,0.24653637083,-0.297983062709,0.145416250836,64894,1516841151,692000000,,-0.540457963943,0.481786340475,5.63858084206e-05,-1.19529664516,-6.01128049311e-05,1.46452105045,-0.540488362312,0
2018/01/25/10:49:46.071240,17393,1516841151,700000000,iiwa_link_0,64894,1516841151,700000000,iiwa_link_0,0.499988835774,-0.300001111542,0.500032787587,-4.31609871319e-05,1.0,-1.15036710196e-05,-1.35408171852e-05,64895,1516841151,700000000,Flange of LBR_iiwa_7_R800_1,0.429136991523,0.427691378658,1.35190512676,0.242996965045,-0.292954922737,0.145188533789,64895,1516841151,699000000,,-0.540458023548,0.48178628087,5.62060376978e-05,-1.19529652596,-5.99211671215e-05,1.46452105045,-0.540488243103,0
2018/01/25/10:49:46.081089,17394,1516841151,714000000,iiwa_link_0,64896,1516841151,714000000,iiwa_link_0,0.499988879218,-0.300000990032,0.500032846328,-4.33022456497e-05,1.0,-1.14814589073e-05,-1.35624666668e-05,64896,1516841151,707000000,Flange of LBR_iiwa_7_R800_1,0.414814418382,0.421752551935,1.35353895812,0.243032438293,-0.291353893885,0.145533334132,64897,1516841151,713000000,,-0.540458023548,0.481786161661,5.63258108741e-05,-1.19529664516,-6.01128049311e-05,1.46452140808,-0.540488362312,1
2018/01/25/10:49:46.091188,17395,1516841151,721000000,iiwa_link_0,64897,1516841151,721000000,iiwa_link_0,0.499988915647,-0.300000982428,0.500032846326,-4.34323063578e-05,1.0,-1.15634166324e-05,-1.35068250377e-05,64897,1516841151,714000000,Flange of LBR_iiwa_7_R800_1,0.405818908266,0.421156455132,1.35559514936,0.242366636881,-0.291611035862,0.145542696333,64898,1516841151,720000000,,-0.54045778513,0.48178628087,5.62060376978e-05,-1.19529676437,-6.03046173637e-05,1.46452105045,-0.540488243103,1
2018/01/25/10:49:46.101511,17396,1516841151,728000000,iiwa_link_0,64898,1516841151,728000000,iiwa_link_0,0.499988856251,-0.30000102831,0.500032846326,-4.33723636905e-05,1.0,-1.15171686776e-05,-1.35838998319e-05,64899,1516841151,728000000,Flange of LBR_iiwa_7_R800_1,0.423289396317,0.438040566745,1.34592864965,0.246504390831,-0.294886640446,0.146127489145,64900,1516841151,734000000,,-0.54045778513,0.481786161661,5.63258108741e-05,-1.19529652596,-6.01128049311e-05,1.46452105045,-0.540488243103,1
2018/01/25/10:49:46.111377,17397,1516841151,745000000,iiwa_link_0,64900,1516841151,745000000,iiwa_link_0,0.49998894497,-0.3000009593,0.500032963846,-4.34023054343e-05,1.0,-1.16404809072e-05,-1.33784002584e-05,64900,1516841151,736000000,Flange of LBR_iiwa_7_R800_1,0.441664207058,0.457267741009,1.34218193026,0.248160068715,-0.298909823628,0.145695395608,64901,1516841151,741000000,,-0.54045778513,0.481786161661,5.62060376978e-05,-1.19529664516,-6.01128049311e-05,1.46452128887,-0.540488362312,1
2018/01/25/10:49:46.121347,17398,1516841151,745000000,iiwa_link_0,64900,1516841151,745000000,iiwa_link_0,0.49998894497,-0.3000009593,0.500032963846,-4.34023054343e-05,1.0,-1.16404809072e-05,-1.33784002584e-05,64901,1516841151,746000000,Flange of LBR_iiwa_7_R800_1,0.468398597464,0.473151577797,1.3402110021,0.2503086127,-0.303128544539,0.145625419159,64901,1516841151,741000000,,-0.54045778513,0.481786161661,5.62060376978e-05,-1.19529664516,-6.01128049311e-05,1.46452128887,-0.540488362312,1
2018/01/25/10:49:46.131519,17399,1516841151,765000000,iiwa_link_0,64902,1516841151,765000000,iiwa_link_0,0.499988897969,-0.300000974634,0.500032916164,-4.33604105803e-05,1.0,-1.15295899517e-05,-1.34166846361e-05,64902,1516841151,758000000,Flange of LBR_iiwa_7_R800_1,0.496028620787,0.484121924548,1.34329179448,0.251350336123,-0.305298631126,0.145910018814,64903,1516841151,764000000,,-0.540457963943,0.481786161661,5.63258108741e-05,-1.19529640675,-6.00169878453e-05,1.46452105045,-0.540488362312,1
2018/01/25/10:49:46.141337,17400,1516841151,772000000,iiwa_link_0,64903,1516841151,772000000,iiwa_link_0,0.499988827314,-0.300001092391,0.500032916164,-4.32525364355e-05,1.0,-1.15942314305e-05,-1.34554759063e-05,64904,1516841151,772000000,Flange of LBR_iiwa_7_R800_1,0.51196921102,0.474493206422,1.34461674164,0.250659906981,-0.307575169035,0.146408379198,64904,1516841151,770000000,,-0.540457963943,0.48178628087,5.63258108741e-05,-1.19529652596,-6.01128049311e-05,1.46452105045,-0.540488481522,1
2018/01/25/10:49:46.151263,17401,1516841151,785000000,iiwa_link_0,64905,1516841151,785000000,iiwa_link_0,0.499988811689,-0.300001083016,0.500032916164,-4.32525354246e-05,1.0,-1.15633906461e-05,-1.35068742298e-05,64905,1516841151,778000000,Flange of LBR_iiwa_7_R800_1,0.515513822998,0.473130732523,1.34328867802,0.249885064404,-0.306011358806,0.146606507028,64906,1516841151,784000000,,-0.540458023548,0.48178628087,5.63258108741e-05,-1.19529664516,-6.01128049311e-05,1.46452116966,-0.540488243103,1
2018/01/25/10:49:46.161407,17402,1516841151,793000000,iiwa_link_0,64906,1516841151,793000000,iiwa_link_0,0.499988843912,-0.300001061628,0.500032822507,-4.33424226805e-05,1.0,-1.15325744688e-05,-1.35582243013e-05,64906,1516841151,785000000,Flange of LBR_iiwa_7_R800_1,0.515015922789,0.468949429329,1.35047961203,0.24998354063,-0.307092045493,0.146293346678,64907,1516841151,792000000,,-0.540457963943,0.48178628087,5.62060376978e-05,-1.19529652596,-6.01128049311e-05,1.46452128887,-0.540488362312,1
