time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.CartesianPose.header.seq,.CartesianPose.header.stamp.secs,.CartesianPose.header.stamp.nsecs,.CartesianPose.header.frame_id,.CartesianPose.pose.position.x,.CartesianPose.pose.position.y,.CartesianPose.pose.position.z,.CartesianPose.pose.orientation.x,.CartesianPose.pose.orientation.y,.CartesianPose.pose.orientation.z,.CartesianPose.pose.orientation.w,.CartesianWrench.header.seq,.CartesianWrench.header.stamp.secs,.CartesianWrench.header.stamp.nsecs,.CartesianWrench.header.frame_id,.CartesianWrench.wrench.force.x,.CartesianWrench.wrench.force.y,.CartesianWrench.wrench.force.z,.CartesianWrench.wrench.torque.x,.CartesianWrench.wrench.torque.y,.CartesianWrench.wrench.torque.z,.JointPosition.header.seq,.JointPosition.header.stamp.secs,.JointPosition.header.stamp.nsecs,.JointPosition.header.frame_id,.JointPosition.position.a1,.JointPosition.position.a2,.JointPosition.position.a3,.JointPosition.position.a4,.JointPosition.position.a5,.JointPosition.position.a6,.JointPosition.position.a7,.tag
2018/01/25/10:50:49.711266,20321,1516841215,249000000,iiwa_link_0,73710,1516841215,249000000,iiwa_link_0,0.499982350533,-0.299996940504,0.500040994593,-4.45844226904e-05,1.0,-7.03299143602e-06,-2.06415571929e-05,73711,1516841215,249000000,Flange of LBR_iiwa_7_R800_1,0.405816808512,0.389374363277,1.33298762599,0.234158729274,-0.29111505633,0.153412376689,73711,1516841215,248000000,,-0.540458142757,0.481770336628,5.68651194044e-05,-1.19529974461,-6.01128049311e-05,1.46455109119,-0.540490567684,0
2018/01/25/10:50:49.721335,20322,1516841215,262000000,iiwa_link_0,73712,1516841215,262000000,iiwa_link_0,0.499982347342,-0.299996935905,0.50004094691,-4.44465042502e-05,1.0,-7.09763027291e-06,-2.06804053148e-05,73712,1516841215,255000000,Flange of LBR_iiwa_7_R800_1,0.39366361094,0.375293202894,1.33544944592,0.234470718946,-0.287864689414,0.153559216431,73713,1516841215,261000000,,-0.540458083153,0.481770217419,5.68651194044e-05,-1.19529974461,-6.00169878453e-05,1.46455085278,-0.54049038887,0
2018/01/25/10:50:49.731402,20323,1516841215,269000000,iiwa_link_0,73713,1516841215,269000000,iiwa_link_0,0.499982357371,-0.299996951739,0.500041018412,-4.44430913101e-05,1.0,-7.10116871042e-06,-2.06475438994e-05,73713,1516841215,262000000,Flange of LBR_iiwa_7_R800_1,0.37629073855,0.380289225945,1.33648821142,0.231578693263,-0.287185495379,0.153214096343,73714,1516841215,268000000,,-0.540458142757,0.481770217419,5.68052309973e-05,-1.1952996254,-6.01128049311e-05,1.46455085278,-0.540490269661,0
2018/01/25/10:50:49.741266,20324,1516841215,283000000,iiwa_link_0,73715,1516841215,283000000,iiwa_link_0,0.499982316612,-0.299996998914,0.500040924692,-4.43866140585e-05,1.0,-7.03597286051e-06,-2.07831540177e-05,73715,1516841215,276000000,Flange of LBR_iiwa_7_R800_1,0.3396617209,0.359716615288,1.35003013904,0.22906641342,-0.282949505975,0.153274778204,73716,1516841215,282000000,,-0.540458142757,0.481770217419,5.69251133129e-05,-1.19529950619,-6.00169878453e-05,1.46455085278,-0.540490269661,0
2018/01/25/10:50:49.751301,20325,1516841215,290000000,iiwa_link_0,73716,1516841215,290000000,iiwa_link_0,0.499982277832,-0.299997026255,0.500040994594,-4.43532071413e-05,1.0,-7.05491948229e-06,-2.07246185029e-05,73716,1516841215,283000000,Flange of LBR_iiwa_7_R800_1,0.341070122809,0.355930703219,1.34122907157,0.230380721153,-0.283154909,0.153242517332,73717,1516841215,289000000,,-0.540458321571,0.481770217419,5.69251133129e-05,-1.19529974461,-6.01128049311e-05,1.46455097198,-0.540490090847,0
2018/01/25/10:50:49.761542,20326,1516841215,297000000,iiwa_link_0,73717,1516841215,297000000,iiwa_link_0,0.499982293457,-0.299997035629,0.500040994593,-4.4413094753e-05,1.0,-7.08575907053e-06,-2.0673220629e-05,73718,1516841215,297000000,Flange of LBR_iiwa_7_R800_1,0.371593337465,0.364630298683,1.3384121016,0.230712498471,-0.289019052829,0.153059116038,73719,1516841215,303000000,,-0.540458202362,0.481770157814,5.67453462281e-05,-1.1952996254,-6.01128049311e-05,1.46455109119,-0.54049038887,0
2018/01/25/10:50:49.771276,20327,1516841215,310000000,iiwa_link_0,73719,1516841215,310000000,iiwa_link_0,0.499982282884,-0.299997070007,0.500041029511,-4.43232653392e-05,1.0,-7.13198029514e-06,-2.05961939979e-05,73719,1516841215,304000000,Flange of LBR_iiwa_7_R800_1,0.398989384726,0.386023120525,1.33244099017,0.233918072463,-0.293276892547,0.153312831315,73720,1516841215,310000000,,-0.540458321571,0.481770217419,5.68052309973e-05,-1.1952996254,-6.01128049311e-05,1.46455097198,-0.540490269661,0
2018/01/25/10:50:49.781287,20328,1516841215,320000000,iiwa_link_0,73720,1516841215,320000000,iiwa_link_0,0.499982285239,-0.299997030698,0.500041029512,-4.43532076429e-05,1.0,-7.10116814802e-06,-2.06475453144e-05,73720,1516841215,311000000,Flange of LBR_iiwa_7_R800_1,0.429529948834,0.397075103566,1.32415296415,0.237439538794,-0.299425705821,0.153228251078,73721,1516841215,319000000,,-0.540458321571,0.481770157814,5.68651194044e-05,-1.1952996254,-6.01128049311e-05,1.46455097198,-0.540490269661,0
2018/01/25/10:50:49.791517,20329,1516841215,327000000,iiwa_link_0,73721,1516841215,327000000,iiwa_link_0,0.499982294582,-0.29999698845,0.500040946911,-4.43747130525e-05,1.0,-7.00215213795e-06,-2.06929546638e-05,73722,1516841215,327000000,Flange of LBR_iiwa_7_R800_1,0.470984514373,0.420111009639,1.31535034299,0.239223950333,-0.30183229792,0.153062314125,73723,1516841215,333000000,,-0.540458321571,0.481770157814,5.68651194044e-05,-1.19529974461,-6.01128049311e-05,1.46455097198,-0.540490269661,0
2018/01/25/10:50:49.801382,20330,1516841215,343000000,iiwa_link_0,73723,1516841215,343000000,iiwa_link_0,0.499982252004,-0.299997140102,0.500040994593,-4.42718232557e-05,1.0,-7.16939159136e-06,-2.06535643936e-05,73723,1516841215,334000000,Flange of LBR_iiwa_7_R800_1,0.470942591383,0.418666316934,1.32883212675,0.237395847475,-0.300981608503,0.152768179243,73724,1516841215,342000000,,-0.540458381176,0.481770217419,5.68052309973e-05,-1.1952996254,-6.00169878453e-05,1.46455097198,-0.540490090847,0
2018/01/25/10:50:49.811290,20331,1516841215,350000000,iiwa_link_0,73724,1516841215,350000000,iiwa_link_0,0.499982221589,-0.299997128766,0.500040911928,-4.42317102894e-05,1.0,-7.01052779054e-06,-2.07329687304e-05,73725,1516841215,350000000,Flange of LBR_iiwa_7_R800_1,0.430137507107,0.389812933712,1.32598502299,0.234510088394,-0.294647085553,0.153002467277,73725,1516841215,349000000,,-0.540458440781,0.481770336628,5.68052309973e-05,-1.1952996254,-6.01128049311e-05,1.46455085278,-0.540490269661,0
2018/01/25/10:50:49.821281,20332,1516841215,363000000,iiwa_link_0,73726,1516841215,363000000,iiwa_link_0,0.499982271153,-0.299997072801,0.500040994594,-4.43797371715e-05,1.0,-7.07384028743e-06,-2.06660686588e-05,73726,1516841215,357000000,Flange of LBR_iiwa_7_R800_1,0.411389625703,0.376763176999,1.32810436391,0.232051391939,-0.292486088598,0.152963984994,73727,1516841215,362000000,,-0.540458440781,0.481770336628,5.68651194044e-05,-1.1952996254,-6.01128049311e-05,1.46455109119,-0.54049038887,0
2018/01/25/10:50:49.831440,20333,1516841215,370000000,iiwa_link_0,73727,1516841215,370000000,iiwa_link_0,0.499982310834,-0.299997046056,0.50004105333,-4.43532073544e-05,1.0,-7.14738745748e-06,-2.05705181174e-05,73727,1516841215,363000000,Flange of LBR_iiwa_7_R800_1,0.397186195247,0.36890529763,1.33248224799,0.23044181088,-0.289399729639,0.153349811775,73728,1516841215,369000000,,-0.540458321571,0.481770217419,5.68052309973e-05,-1.1952996254,-6.01128049311e-05,1.46455085278,-0.54049038887,0
2018/01/25/10:50:49.841352,20334,1516841215,384000000,iiwa_link_0,73729,1516841215,384000000,iiwa_link_0,0.499982312251,-0.299996996295,0.50004087701,-4.4446504251e-05,1.0,-7.03597128837e-06,-2.07831542424e-05,73729,1516841215,378000000,Flange of LBR_iiwa_7_R800_1,0.366893045456,0.356959038066,1.33605777021,0.228781737196,-0.284157441221,0.153714884195,73730,1516841215,383000000,,-0.540458142757,0.481770336628,5.68052309973e-05,-1.19529974461,-6.01128049311e-05,1.46455097198,-0.54049038887,0
2018/01/25/10:50:49.851498,20335,1516841215,391000000,iiwa_link_0,73730,1516841215,391000000,iiwa_link_0,0.499982307567,-0.299996993485,0.500041029511,-4.44465001675e-05,1.0,-7.113064025e-06,-2.06546847027e-05,73730,1516841215,384000000,Flange of LBR_iiwa_7_R800_1,0.354079593131,0.355598927475,1.33557167745,0.228738812974,-0.28423752432,0.153789190169,73731,1516841215,390000000,,-0.540458321571,0.481770277023,5.68651194044e-05,-1.1952996254,-6.01128049311e-05,1.46455097198,-0.54049038887,0
2018/01/25/10:50:49.861229,20336,1516841215,397000000,iiwa_link_0,73731,1516841215,397000000,iiwa_link_0,0.499982307611,-0.299996976623,0.500040994593,-4.4381531819e-05,1.0,-7.02596712612e-06,-2.07072462178e-05,73731,1516841215,391000000,Flange of LBR_iiwa_7_R800_1,0.358219739566,0.363927745301,1.33404830407,0.229753077469,-0.2845080022,0.153692133695,73732,1516841215,397000000,,-0.540458202362,0.481770217419,5.69251133129e-05,-1.1952996254,-6.00169878453e-05,1.46455085278,-0.540490269661,0
2018/01/25/10:50:49.871354,20337,1516841215,414000000,iiwa_link_0,73733,1516841215,414000000,iiwa_link_0,0.499982295432,-0.299997067722,0.500040994592,-4.43865605187e-05,1.0,-7.12846771482e-06,-2.06290084915e-05,73733,1516841215,408000000,Flange of LBR_iiwa_7_R800_1,0.364237821647,0.382038233175,1.33430672795,0.231358962785,-0.289064473423,0.153518301522,73734,1516841215,413000000,,-0.540458321571,0.481770217419,5.68052309973e-05,-1.1952996254,-6.00169878453e-05,1.46455097198,-0.54049038887,0
2018/01/25/10:50:49.881318,20338,1516841215,421000000,iiwa_link_0,73734,1516841215,421000000,iiwa_link_0,0.499982333163,-0.299997008843,0.50004105333,-4.44464998802e-05,1.0,-7.15928333638e-06,-2.0577657507e-05,73734,1516841215,414000000,Flange of LBR_iiwa_7_R800_1,0.385274115886,0.390213769113,1.32823853633,0.234363336766,-0.290943909742,0.153687071619,73735,1516841215,420000000,,-0.540458321571,0.481770157814,5.68052309973e-05,-1.1952996254,-6.01128049311e-05,1.46455097198,-0.540490269661,0
2018/01/25/10:50:49.891791,20339,1516841215,428000000,iiwa_link_0,73735,1516841215,428000000,iiwa_link_0,0.499982291103,-0.299997074938,0.500040994593,-4.43831524492e-05,1.0,-7.11657122002e-06,-2.06218693139e-05,73736,1516841215,428000000,Flange of LBR_iiwa_7_R800_1,0.428199255011,0.414068054316,1.32864499091,0.238154130777,-0.298226493541,0.153846265554,73737,1516841215,434000000,,-0.540458381176,0.481770217419,5.68052309973e-05,-1.19529974461,-6.01128049311e-05,1.46455085278,-0.54049038887,0
2018/01/25/10:50:49.901260,20340,1516841215,443000000,iiwa_link_0,73737,1516841215,443000000,iiwa_link_0,0.499982294665,-0.299997050372,0.50004102951,-4.4321592167e-05,1.0,-7.10302731676e-06,-2.05788219219e-05,73737,1516841215,435000000,Flange of LBR_iiwa_7_R800_1,0.447018015085,0.417351000339,1.32141017337,0.239262234769,-0.300877243177,0.153961597927,73738,1516841215,442000000,,-0.540458381176,0.481770217419,5.68052309973e-05,-1.1952996254,-6.01128049311e-05,1.46455085278,-0.540490090847,0
2018/01/25/10:50:49.911314,20341,1516841215,449000000,iiwa_link_0,73738,1516841215,449000000,iiwa_link_0,0.499982286447,-0.299997045441,0.500041064429,-4.43215916677e-05,1.0,-7.11843515534e-06,-2.05531470311e-05,73739,1516841215,449000000,Flange of LBR_iiwa_7_R800_1,0.471864136623,0.427755739442,1.32037119416,0.240606057621,-0.300673676331,0.154092166991,73739,1516841215,448000000,,-0.540458321571,0.481770157814,5.68651194044e-05,-1.19529974461,-6.01128049311e-05,1.46455085278,-0.540490269661,0
2018/01/25/10:50:49.921303,20342,1516841215,463000000,iiwa_link_0,73740,1516841215,463000000,iiwa_link_0,0.499982280173,-0.299996977049,0.500040946911,-4.44465022458e-05,1.0,-7.0359742034e-06,-2.07831559916e-05,73740,1516841215,456000000,Flange of LBR_iiwa_7_R800_1,0.463325737084,0.420773699953,1.31886302927,0.238288976849,-0.301139206624,0.153983344275,73741,1516841215,462000000,,-0.540458321571,0.481770217419,5.68651194044e-05,-1.19529986382,-6.01128049311e-05,1.46455109119,-0.540490269661,0
2018/01/25/10:50:49.931421,20343,1516841215,470000000,iiwa_link_0,73741,1516841215,470000000,iiwa_link_0,0.499982279821,-0.299997058356,0.500040994593,-4.43865595169e-05,1.0,-7.09765494671e-06,-2.06803600189e-05,73741,1516841215,463000000,Flange of LBR_iiwa_7_R800_1,0.449526913878,0.41779090652,1.32218068972,0.237187941391,-0.299788507694,0.153828279168,73742,1516841215,469000000,,-0.540458202362,0.481770217419,5.68052309973e-05,-1.19529974461,-6.00169878453e-05,1.46455097198,-0.540490269661,0
2018/01/25/10:50:49.941293,20344,1516841215,484000000,iiwa_link_0,73743,1516841215,484000000,iiwa_link_0,0.499982257493,-0.299997095569,0.500040994593,-4.42932669921e-05,1.0,-7.08575906954e-06,-2.06732206295e-05,73743,1516841215,477000000,Flange of LBR_iiwa_7_R800_1,0.414114661748,0.387811486881,1.33277488366,0.232366785162,-0.29303373743,0.153777389512,73744,1516841215,483000000,,-0.540458440781,0.481770336628,5.68651194044e-05,-1.1952996254,-6.00169878453e-05,1.46455109119,-0.540490269661,0
2018/01/25/10:50:49.951311,20345,1516841215,493000000,iiwa_link_0,73744,1516841215,493000000,iiwa_link_0,0.499982233342,-0.299997135818,0.500040994592,-4.41418227556e-05,1.0,-7.05680671293e-06,-2.06558483419e-05,73744,1516841215,484000000,Flange of LBR_iiwa_7_R800_1,0.40107882751,0.370298046994,1.33830240315,0.229029950691,-0.291383063039,0.153697291518,73745,1516841215,492000000,,-0.540458440781,0.481770217419,5.68052309973e-05,-1.19529974461,-6.02087966399e-05,1.46455097198,-0.540490269661,0
2018/01/25/10:50:49.961507,20346,1516841215,500000000,iiwa_link_0,73745,1516841215,500000000,iiwa_link_0,0.499982289556,-0.299997114807,0.500040924692,-4.42932689946e-05,1.0,-7.08572808925e-06,-2.06732656468e-05,73745,1516841215,493000000,Flange of LBR_iiwa_7_R800_1,0.379357366137,0.353652421924,1.34088177717,0.228158069805,-0.288289519715,0.153695762301,73746,1516841215,499000000,,-0.540458440781,0.481770217419,5.68651194044e-05,-1.19529974461,-6.00169878453e-05,1.46455109119,-0.540490269661,0
2018/01/25/10:50:49.971797,20347,1516841215,507000000,iiwa_link_0,73746,1516841215,507000000,iiwa_link_0,0.499982314569,-0.299997000443,0.500040994593,-4.43747104734e-05,1.0,-7.03299329026e-06,-2.06415565613e-05,73747,1516841215,507000000,Flange of LBR_iiwa_7_R800_1,0.364644576253,0.34964350954,1.33539677443,0.227124625712,-0.287150592123,0.154098128756,73748,1516841215,513000000,,-0.540458321571,0.481770217419,5.68052309973e-05,-1.19529974461,-6.01128049311e-05,1.46455085278,-0.54049038887,0
2018/01/25/10:50:49.981280,20348,1516841215,521000000,iiwa_link_0,73748,1516841215,521000000,iiwa_link_0,0.499982295432,-0.299997067722,0.500040994592,-4.44764449748e-05,1.0,-7.12846586071e-06,-2.06290091322e-05,73748,1516841215,515000000,Flange of LBR_iiwa_7_R800_1,0.364139121154,0.35211055762,1.33276982565,0.228732790379,-0.286354996474,0.154086484975,73749,1516841215,520000000,,-0.540458381176,0.481770336628,5.67453462281e-05,-1.1952996254,-6.01128049311e-05,1.46455085278,-0.540490567684,0
2018/01/25/10:50:49.991533,20349,1516841215,528000000,iiwa_link_0,73749,1516841215,528000000,iiwa_link_0,0.499982316378,-0.299996987509,0.500040946912,-4.43164460753e-05,1.0,-7.06192035407e-06,-2.06589743588e-05,73750,1516841215,528000000,Flange of LBR_iiwa_7_R800_1,0.362717139318,0.368076185937,1.33275146091,0.231708486905,-0.286193198056,0.153927538725,73751,1516841215,535000000,,-0.540458202362,0.481770217419,5.68651194044e-05,-1.1952996254,-6.01128049311e-05,1.46455085278,-0.540490269661,0
2018/01/25/10:50:50.001317,20350,1516841215,543000000,iiwa_link_0,73751,1516841215,543000000,iiwa_link_0,0.499982279821,-0.299997058356,0.500040994593,-4.42367884512e-05,1.0,-7.09765804417e-06,-2.0680358956e-05,73751,1516841215,536000000,Flange of LBR_iiwa_7_R800_1,0.367063869038,0.370542231712,1.33531679793,0.232024717884,-0.287908618056,0.153437190373,73752,1516841215,542000000,,-0.540458321571,0.481770336628,5.67453462281e-05,-1.1952996254,-6.01128049311e-05,1.46455097198,-0.540490090847,0
2018/01/25/10:50:50.011527,20351,1516841215,550000000,iiwa_link_0,73752,1516841215,550000000,iiwa_link_0,0.499982285591,-0.299996949391,0.50004098183,-4.44131503731e-05,1.0,-7.03948741175e-06,-2.07503412922e-05,73753,1516841215,550000000,Flange of LBR_iiwa_7_R800_1,0.383750646067,0.384578544706,1.33286645923,0.23333938049,-0.290174029075,0.153608859991,73754,1516841215,555000000,,-0.540458321571,0.481770217419,5.68651194044e-05,-1.19529974461,-6.01128049311e-05,1.46455109119,-0.540490269661,0
2018/01/25/10:50:50.021515,20352,1516841215,563000000,iiwa_link_0,73754,1516841215,563000000,iiwa_link_0,0.499982352853,-0.299996989749,0.500040994592,-4.44131507968e-05,1.0,-7.13200875145e-06,-2.05961457139e-05,73754,1516841215,556000000,Flange of LBR_iiwa_7_R800_1,0.396710418259,0.393486353313,1.33531988132,0.232907220606,-0.292651889216,0.153423590691,73755,1516841215,562000000,,-0.540458381176,0.481770217419,5.68651194044e-05,-1.19529950619,-6.01128049311e-05,1.46455085278,-0.540490269661,0
2018/01/25/10:50:50.031387,20353,1516841215,570000000,iiwa_link_0,73755,1516841215,570000000,iiwa_link_0,0.499982293457,-0.299997035629,0.500040994593,-4.4413094753e-05,1.0,-7.08575907053e-06,-2.0673220629e-05,73755,1516841215,563000000,Flange of LBR_iiwa_7_R800_1,0.406201265754,0.400855179332,1.33093263387,0.234513488198,-0.295530118645,0.153656883084,73756,1516841215,569000000,,-0.540458202362,0.481770098209,5.68651194044e-05,-1.19529974461,-6.01128049311e-05,1.46455085278,-0.54049050808,0
2018/01/25/10:50:50.041651,20354,1516841215,581000000,iiwa_link_0,73756,1516841215,581000000,iiwa_link_0,0.499982334794,-0.29999693819,0.500040981829,-4.45029822907e-05,1.0,-7.10114037725e-06,-2.06475916728e-05,73757,1516841215,581000000,Flange of LBR_iiwa_7_R800_1,0.449180779544,0.424260203864,1.32234369987,0.237210613368,-0.300086699102,0.15381619599,73757,1516841215,580000000,,-0.540458202362,0.481770157814,5.68651194044e-05,-1.1952996254,-6.01128049311e-05,1.46455097198,-0.54049038887,0
2018/01/25/10:50:50.051324,20355,1516841215,594000000,iiwa_link_0,73758,1516841215,594000000,iiwa_link_0,0.499982308359,-0.299997010792,0.500040994592,-4.44029322736e-05,1.0,-7.00406012761e-06,-2.06241981221e-05,73758,1516841215,588000000,Flange of LBR_iiwa_7_R800_1,0.449553582267,0.429866448652,1.32259984534,0.238154452981,-0.300514867629,0.153858007526,73759,1516841215,593000000,,-0.540458321571,0.481770157814,5.68651194044e-05,-1.1952996254,-6.03046173637e-05,1.46455109119,-0.540490269661,0
2018/01/25/10:50:50.061634,20356,1516841215,601000000,iiwa_link_0,73759,1516841215,601000000,iiwa_link_0,0.499982289082,-0.299997033003,0.500040946911,-4.4413098335e-05,1.0,-7.08573068027e-06,-2.06732672005e-05,73759,1516841215,594000000,Flange of LBR_iiwa_7_R800_1,0.451827955624,0.424986698311,1.32192914842,0.238919693353,-0.299673417843,0.153975538417,73760,1516841215,600000000,,-0.540458321571,0.481770217419,5.69251133129e-05,-1.19529974461,-6.00169878453e-05,1.46455085278,-0.540490269661,0
2018/01/25/10:50:50.071408,20357,1516841215,608000000,iiwa_link_0,73760,1516841215,608000000,iiwa_link_0,0.49998225365,-0.29999705667,0.50004094691,-4.43549456177e-05,1.0,-7.03786019329e-06,-2.07143862513e-05,73761,1516841215,608000000,Flange of LBR_iiwa_7_R800_1,0.431335930719,0.407482937473,1.32462530546,0.235472416905,-0.295180534702,0.153585505822,73762,1516841215,614000000,,-0.540458381176,0.481770217419,5.68052309973e-05,-1.19529974461,-6.02087966399e-05,1.46455085278,-0.54049038887,0
