time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.CartesianPose.header.seq,.CartesianPose.header.stamp.secs,.CartesianPose.header.stamp.nsecs,.CartesianPose.header.frame_id,.CartesianPose.pose.position.x,.CartesianPose.pose.position.y,.CartesianPose.pose.position.z,.CartesianPose.pose.orientation.x,.CartesianPose.pose.orientation.y,.CartesianPose.pose.orientation.z,.CartesianPose.pose.orientation.w,.CartesianWrench.header.seq,.CartesianWrench.header.stamp.secs,.CartesianWrench.header.stamp.nsecs,.CartesianWrench.header.frame_id,.CartesianWrench.wrench.force.x,.CartesianWrench.wrench.force.y,.CartesianWrench.wrench.force.z,.CartesianWrench.wrench.torque.x,.CartesianWrench.wrench.torque.y,.CartesianWrench.wrench.torque.z,.JointPosition.header.seq,.JointPosition.header.stamp.secs,.JointPosition.header.stamp.nsecs,.JointPosition.header.frame_id,.JointPosition.position.a1,.JointPosition.position.a2,.JointPosition.position.a3,.JointPosition.position.a4,.JointPosition.position.a5,.JointPosition.position.a6,.JointPosition.position.a7,.tag
2018/01/25/10:49:00.411323,14409,1516841106,18000000,iiwa_link_0,58592,1516841106,18000000,iiwa_link_0,0.49997776452,-0.300003938465,0.500056259354,-3.29690774097e-05,1.0,-6.37481220439e-06,-2.13997252448e-05,58592,1516841106,12000000,Flange of LBR_iiwa_7_R800_1,0.277506614758,0.390199428753,1.32074865618,0.245098388842,-0.263643049677,0.154749184629,58593,1516841106,17000000,,-0.540473341942,0.481765717268,5.78838444198e-05,-1.19526791573,-6.01128049311e-05,1.46458923817,-0.540481686592,0
2018/01/25/10:49:00.421162,14410,1516841106,25000000,iiwa_link_0,58593,1516841106,25000000,iiwa_link_0,0.499977732004,-0.300003928768,0.500056246635,-3.29656715167e-05,1.0,-6.3475105379e-06,-2.14182625007e-05,58594,1516841106,25000000,Flange of LBR_iiwa_7_R800_1,0.284133864896,0.394311230969,1.31646605783,0.244588681112,-0.263574824609,0.154625215759,58594,1516841106,24000000,,-0.540473282337,0.481765776873,5.7943732827e-05,-1.19526779652,-6.01128049311e-05,1.46458923817,-0.540481686592,0
2018/01/25/10:49:00.431112,14411,1516841106,35000000,iiwa_link_0,58594,1516841106,35000000,iiwa_link_0,0.499977728928,-0.300003917108,0.500056211716,-3.30589634712e-05,1.0,-6.31315608346e-06,-2.15024752816e-05,58595,1516841106,35000000,Flange of LBR_iiwa_7_R800_1,0.283349257578,0.398311026242,1.31517565694,0.245744920097,-0.265332383364,0.154790204212,58596,1516841106,41000000,,-0.540473341942,0.481765598059,5.78838444198e-05,-1.19526791573,-6.00169878453e-05,1.46458947659,-0.540481805801,0
2018/01/25/10:49:00.441299,14412,1516841106,49000000,iiwa_link_0,58596,1516841106,49000000,iiwa_link_0,0.499977769861,-0.30000384889,0.500056211717,-3.30487332875e-05,1.0,-6.27744916308e-06,-2.14810436593e-05,58596,1516841106,42000000,Flange of LBR_iiwa_7_R800_1,0.288627009754,0.408309353349,1.31569897522,0.246220191701,-0.265141490734,0.154695003504,58597,1516841106,48000000,,-0.540473282337,0.481765657663,5.80636151426e-05,-1.19526791573,-6.01128049311e-05,1.46458911896,-0.540481686592,0
2018/01/25/10:49:00.451245,14413,1516841106,55000000,iiwa_link_0,58597,1516841106,55000000,iiwa_link_0,0.499977721534,-0.300003929429,0.500056211716,-3.28656821826e-05,1.0,-6.21956314352e-06,-2.14463124561e-05,58598,1516841106,55000000,Flange of LBR_iiwa_7_R800_1,0.28180471784,0.40806163124,1.31291260587,0.247025814168,-0.264999562467,0.154586413468,58598,1516841106,54000000,,-0.540473520756,0.481765598059,5.7943732827e-05,-1.19526791573,-6.01128049311e-05,1.46458923817,-0.540481388569,0
2018/01/25/10:49:00.461471,14414,1516841106,70000000,iiwa_link_0,58599,1516841106,70000000,iiwa_link_0,0.499977699679,-0.300003947223,0.500056246634,-3.2899032989e-05,1.0,-6.24686551986e-06,-2.1427777342e-05,58599,1516841106,63000000,Flange of LBR_iiwa_7_R800_1,0.288111267558,0.405923706632,1.31755471689,0.245811363417,-0.266167494747,0.154372763814,58600,1516841106,68000000,,-0.540473282337,0.481765776873,5.78838444198e-05,-1.19526779652,-5.99211671215e-05,1.46458935738,-0.540481507778,0
2018/01/25/10:49:00.471231,14415,1516841106,77000000,iiwa_link_0,58600,1516841106,77000000,iiwa_link_0,0.499977684777,-0.30000397206,0.500056246635,-3.29091919115e-05,1.0,-6.32856466032e-06,-2.14768002573e-05,58601,1516841106,77000000,Flange of LBR_iiwa_7_R800_1,0.298835459621,0.410024526777,1.31701528944,0.246208213326,-0.26644561894,0.154447112698,58601,1516841106,76000000,,-0.540473401546,0.481765776873,5.78838444198e-05,-1.19526779652,-5.99211671215e-05,1.46458935738,-0.540481507778,0
2018/01/25/10:49:00.481304,14416,1516841106,91000000,iiwa_link_0,58602,1516841106,91000000,iiwa_link_0,0.499977720709,-0.300003912176,0.500056246635,-3.29690785212e-05,1.0,-6.32856594648e-06,-2.14767998783e-05,58602,1516841106,84000000,Flange of LBR_iiwa_7_R800_1,0.284813486244,0.409047341784,1.31314063106,0.24580796626,-0.267232775591,0.154290366928,58603,1516841106,90000000,,-0.540473282337,0.481765776873,5.7943732827e-05,-1.19526779652,-5.99211671215e-05,1.46458947659,-0.540481507778,0
2018/01/25/10:49:00.491467,14417,1516841106,98000000,iiwa_link_0,58603,1516841106,98000000,iiwa_link_0,0.499977750882,-0.300003977946,0.500056294271,-3.28990323648e-05,1.0,-6.33933261688e-06,-2.12736764296e-05,58603,1516841106,91000000,Flange of LBR_iiwa_7_R800_1,0.297830981888,0.417225799292,1.31072517596,0.246640637276,-0.267007378221,0.154081227537,58604,1516841106,97000000,,-0.540473401546,0.481765776873,5.78838444198e-05,-1.19526791573,-5.99211671215e-05,1.46458911896,-0.540481507778,0
2018/01/25/10:49:00.501495,14418,1516841106,104000000,iiwa_link_0,58604,1516841106,104000000,iiwa_link_0,0.49997776452,-0.300003938465,0.500056259354,-3.29091907998e-05,1.0,-6.37481348588e-06,-2.13997248631e-05,58605,1516841106,104000000,Flange of LBR_iiwa_7_R800_1,0.304384792051,0.413870080367,1.31182864542,0.245853851176,-0.266219086328,0.153831468374,58606,1516841106,110000000,,-0.540473282337,0.481765657663,5.78838444198e-05,-1.19526791573,-5.99211671215e-05,1.46458923817,-0.540481686592,0
2018/01/25/10:49:00.511523,14419,1516841106,111000000,iiwa_link_0,58605,1516841106,111000000,iiwa_link_0,0.499977708145,-0.300003914451,0.500056281617,-3.30555544926e-05,1.0,-6.3321036456e-06,-2.14439396852e-05,58606,1516841106,111000000,Flange of LBR_iiwa_7_R800_1,0.297558029005,0.410244552503,1.31289058752,0.244980981019,-0.267511634521,0.153761903406,58607,1516841106,117000000,,-0.540473341942,0.481765776873,5.78838444198e-05,-1.19526779652,-5.99211671215e-05,1.46458935738,-0.540481507778,0
2018/01/25/10:49:00.521301,14420,1516841106,128000000,iiwa_link_0,58607,1516841106,128000000,iiwa_link_0,0.49997773241,-0.300004024547,0.500056364172,-3.29639989308e-05,1.0,-6.4572709939e-06,-2.11697182862e-05,58607,1516841106,121000000,Flange of LBR_iiwa_7_R800_1,0.30144190519,0.403902038832,1.31747278951,0.244844195567,-0.266222502392,0.154090691934,58608,1516841106,127000000,,-0.540473520756,0.481765657663,5.78838444198e-05,-1.19526779652,-5.99211671215e-05,1.46458911896,-0.540481686592,0
2018/01/25/10:49:00.531234,14421,1516841106,135000000,iiwa_link_0,58608,1516841106,135000000,iiwa_link_0,0.499977719893,-0.300003921501,0.500056364175,-3.29656669493e-05,1.0,-6.37832673105e-06,-2.13669130287e-05,58609,1516841106,135000000,Flange of LBR_iiwa_7_R800_1,0.290912767605,0.395218846473,1.31711048023,0.24478451102,-0.26378101239,0.153894431569,58610,1516841106,140000000,,-0.540473341942,0.481765776873,5.80636151426e-05,-1.19526791573,-5.99211671215e-05,1.46458935738,-0.540481388569,0
2018/01/25/10:49:00.541380,14422,1516841106,148000000,iiwa_link_0,58610,1516841106,148000000,iiwa_link_0,0.499977708145,-0.300003914451,0.500056281617,-3.29656700361e-05,1.0,-6.3321055728e-06,-2.14439391161e-05,58610,1516841106,141000000,Flange of LBR_iiwa_7_R800_1,0.284364733144,0.392756537016,1.31740110946,0.243266698823,-0.264242384551,0.153914400821,58611,1516841106,147000000,,-0.540473282337,0.481765657663,5.7943732827e-05,-1.19526791573,-5.99211671215e-05,1.46458923817,-0.540481507778,0
2018/01/25/10:49:00.551382,14423,1516841106,155000000,iiwa_link_0,58611,1516841106,155000000,iiwa_link_0,0.499977783997,-0.300003885464,0.500056364172,-3.29854533045e-05,1.0,-6.35828208424e-06,-2.12151402621e-05,58612,1516841106,155000000,Flange of LBR_iiwa_7_R800_1,0.288902068707,0.397376043654,1.31511663054,0.244102098457,-0.263393789477,0.153838462367,58613,1516841106,160000000,,-0.540473401546,0.481765598059,5.78838444198e-05,-1.19526779652,-6.01128049311e-05,1.46458935738,-0.540481686592,0
2018/01/25/10:49:00.561353,14424,1516841106,168000000,iiwa_link_0,58613,1516841106,168000000,iiwa_link_0,0.499977757835,-0.30000398499,0.500056259354,-3.2935727097e-05,1.0,-6.39372809281e-06,-2.13412348262e-05,58613,1516841106,162000000,Flange of LBR_iiwa_7_R800_1,0.292358232704,0.401090108023,1.32088436459,0.246046654847,-0.264338436802,0.153699578608,58614,1516841106,167000000,,-0.540473401546,0.481765776873,5.78838444198e-05,-1.19526779652,-6.01128049311e-05,1.46458947659,-0.540481388569,0
2018/01/25/10:49:00.571298,14425,1516841106,176000000,iiwa_link_0,58614,1516841106,176000000,iiwa_link_0,0.499977778863,-0.300003947073,0.500056330856,-3.30589569864e-05,1.0,-6.39021722379e-06,-2.13740503896e-05,58615,1516841106,176000000,Flange of LBR_iiwa_7_R800_1,0.28864169018,0.404960120389,1.31970812168,0.24591129762,-0.265531946391,0.154103653963,58615,1516841106,175000000,,-0.540473282337,0.481765598059,5.78838444198e-05,-1.19526779652,-5.99211671215e-05,1.46458935738,-0.540481507778,0
2018/01/25/10:49:00.581314,14426,1516841106,189000000,iiwa_link_0,58616,1516841106,189000000,iiwa_link_0,0.499977779331,-0.300003779998,0.500056211717,-3.30086841301e-05,1.0,-6.14950454307e-06,-2.15090941478e-05,58616,1516841106,183000000,Flange of LBR_iiwa_7_R800_1,0.291132598472,0.415074697475,1.30977400176,0.246839558259,-0.265894625034,0.154267999661,58617,1516841106,188000000,,-0.540473282337,0.481765717268,5.80636151426e-05,-1.19526791573,-6.01128049311e-05,1.46458923817,-0.540481388569,0
2018/01/25/10:49:00.591454,14427,1516841106,189000000,iiwa_link_0,58616,1516841106,189000000,iiwa_link_0,0.499977779331,-0.300003779998,0.500056211717,-3.30086841301e-05,1.0,-6.14950454307e-06,-2.15090941478e-05,58617,1516841106,189000000,Flange of LBR_iiwa_7_R800_1,0.28409289344,0.416181354755,1.30767862165,0.246970350744,-0.265164809147,0.153876182346,58617,1516841106,188000000,,-0.540473282337,0.481765717268,5.80636151426e-05,-1.19526791573,-6.01128049311e-05,1.46458923817,-0.540481388569,0
2018/01/25/10:49:00.601367,14428,1516841106,196000000,iiwa_link_0,58617,1516841106,196000000,iiwa_link_0,0.49997768629,-0.300003932245,0.500056316535,-3.30290186852e-05,1.0,-6.35940730495e-06,-2.1425404202e-05,58618,1516841106,196000000,Flange of LBR_iiwa_7_R800_1,0.286641223403,0.410550971987,1.30625276786,0.245410126652,-0.26320838454,0.154896227461,58618,1516841106,195000000,,-0.540473401546,0.481765717268,5.80636151426e-05,-1.19526779652,-6.01128049311e-05,1.46458935738,-0.540481686592,0
2018/01/25/10:49:00.611333,14429,1516841106,214000000,iiwa_link_0,58619,1516841106,214000000,iiwa_link_0,0.499977691021,-0.300004013787,0.500056281614,-3.28424529681e-05,1.0,-6.33587214452e-06,-2.13064586228e-05,58619,1516841106,206000000,Flange of LBR_iiwa_7_R800_1,0.285166893017,0.408182357204,1.32359673929,0.245783814652,-0.263693129627,0.154609877286,58620,1516841106,213000000,,-0.540473401546,0.481765657663,5.77639621042e-05,-1.19526779652,-5.99211671215e-05,1.46458947659,-0.540481507778,0
2018/01/25/10:49:00.621197,14430,1516841106,221000000,iiwa_link_0,58620,1516841106,221000000,iiwa_link_0,0.499977752395,-0.300003938131,0.500056364172,-3.29289746878e-05,1.0,-6.37017718059e-06,-2.12222798021e-05,58620,1516841106,214000000,Flange of LBR_iiwa_7_R800_1,0.289703792615,0.404418828067,1.32162348907,0.245382447549,-0.263419899196,0.154754454175,58621,1516841106,219000000,,-0.540473401546,0.481765657663,5.78838444198e-05,-1.19526791573,-6.01128049311e-05,1.46458935738,-0.540481805801,0
2018/01/25/10:49:00.631242,14431,1516841106,235000000,iiwa_link_0,58622,1516841106,235000000,iiwa_link_0,0.499977741143,-0.300003931382,0.500056411855,-3.30188545916e-05,1.0,-6.33936269378e-06,-2.12736320154e-05,58622,1516841106,228000000,Flange of LBR_iiwa_7_R800_1,0.294598510642,0.405374114843,1.32173036095,0.245180140398,-0.26472781647,0.154358619543,58623,1516841106,234000000,,-0.540473341942,0.481765598059,5.78838444198e-05,-1.19526779652,-6.01128049311e-05,1.46458935738,-0.540481686592,0
2018/01/25/10:49:00.641293,14432,1516841106,242000000,iiwa_link_0,58623,1516841106,242000000,iiwa_link_0,0.49997765429,-0.300004066249,0.500056364173,-3.28226645211e-05,1.0,-6.43297890161e-06,-2.13298070964e-05,58623,1516841106,235000000,Flange of LBR_iiwa_7_R800_1,0.303869321968,0.406994894024,1.32105827295,0.245869623388,-0.267462796016,0.154504791879,58624,1516841106,241000000,,-0.540473401546,0.481765776873,5.78838444198e-05,-1.19526791573,-5.99211671215e-05,1.46458923817,-0.540481507778,0
2018/01/25/10:49:00.651266,14433,1516841106,255000000,iiwa_link_0,58625,1516841106,255000000,iiwa_link_0,0.499977689899,-0.300003982152,0.500056211715,-3.29589200895e-05,1.0,-6.2314550164e-06,-2.14534529242e-05,58625,1516841106,249000000,Flange of LBR_iiwa_7_R800_1,0.325810780523,0.409106016331,1.31300763238,0.248409738068,-0.26945596212,0.154891549271,58626,1516841106,254000000,,-0.540473401546,0.481765657663,5.78838444198e-05,-1.19526791573,-6.01128049311e-05,1.46458935738,-0.540481805801,0
2018/01/25/10:49:00.661322,14434,1516841106,262000000,iiwa_link_0,58626,1516841106,262000000,iiwa_link_0,0.499977660544,-0.300004039039,0.500056329255,-3.28492476731e-05,1.0,-6.374812604e-06,-2.13997277874e-05,58626,1516841106,255000000,Flange of LBR_iiwa_7_R800_1,0.324920377705,0.416840166566,1.30548634618,0.248233456071,-0.27107393749,0.154859557118,58627,1516841106,261000000,,-0.540473401546,0.481765776873,5.78838444198e-05,-1.19526791573,-5.99211671215e-05,1.46458935738,-0.540481507778,0
2018/01/25/10:49:00.671805,14435,1516841106,269000000,iiwa_link_0,58627,1516841106,269000000,iiwa_link_0,0.499977701926,-0.300003951443,0.500056364175,-3.28758370348e-05,1.0,-6.37832737094e-06,-2.13669128378e-05,58628,1516841106,269000000,Flange of LBR_iiwa_7_R800_1,0.331712736784,0.418202431798,1.31594332195,0.247848736201,-0.268722905205,0.154823274006,58629,1516841106,274000000,,-0.540473341942,0.481765776873,5.80636151426e-05,-1.19526791573,-5.99211671215e-05,1.46458947659,-0.540481507778,0
2018/01/25/10:49:00.681277,14436,1516841106,283000000,iiwa_link_0,58629,1516841106,283000000,iiwa_link_0,0.499977793767,-0.300003925106,0.500056259354,-3.30854981632e-05,1.0,-6.39372745263e-06,-2.13412350179e-05,58629,1516841106,276000000,Flange of LBR_iiwa_7_R800_1,0.313214681586,0.412276589922,1.30755105224,0.247908034086,-0.267057522498,0.154522258869,58630,1516841106,282000000,,-0.540473282337,0.481765717268,5.7943732827e-05,-1.19526791573,-6.01128049311e-05,1.46458911896,-0.540481507778,0
2018/01/25/10:49:00.691245,14437,1516841106,293000000,iiwa_link_0,58630,1516841106,293000000,iiwa_link_0,0.499977796924,-0.300003831351,0.500056259355,-3.31284557395e-05,1.0,-6.21115486575e-06,-2.14063457845e-05,58630,1516841106,283000000,Flange of LBR_iiwa_7_R800_1,0.292938649003,0.408473502609,1.31841750701,0.245905216286,-0.262973381267,0.154627112925,58631,1516841106,289000000,,-0.540473341942,0.481765776873,5.78838444198e-05,-1.19526791573,-6.01128049311e-05,1.46458935738,-0.540481805801,0
