time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.CartesianPose.header.seq,.CartesianPose.header.stamp.secs,.CartesianPose.header.stamp.nsecs,.CartesianPose.header.frame_id,.CartesianPose.pose.position.x,.CartesianPose.pose.position.y,.CartesianPose.pose.position.z,.CartesianPose.pose.orientation.x,.CartesianPose.pose.orientation.y,.CartesianPose.pose.orientation.z,.CartesianPose.pose.orientation.w,.CartesianWrench.header.seq,.CartesianWrench.header.stamp.secs,.CartesianWrench.header.stamp.nsecs,.CartesianWrench.header.frame_id,.CartesianWrench.wrench.force.x,.CartesianWrench.wrench.force.y,.CartesianWrench.wrench.force.z,.CartesianWrench.wrench.torque.x,.CartesianWrench.wrench.torque.y,.CartesianWrench.wrench.torque.z,.JointPosition.header.seq,.JointPosition.header.stamp.secs,.JointPosition.header.stamp.nsecs,.JointPosition.header.frame_id,.JointPosition.position.a1,.JointPosition.position.a2,.JointPosition.position.a3,.JointPosition.position.a4,.JointPosition.position.a5,.JointPosition.position.a6,.JointPosition.position.a7,.tag
2018/01/25/10:51:34.681270,23286,1516841260,206000000,iiwa_link_0,79924,1516841260,206000000,iiwa_link_0,0.499983931103,-0.300003288721,0.500053281091,-3.44039307333e-05,1.0,-1.31921789905e-05,-1.04310799994e-05,79924,1516841260,196000000,Flange of LBR_iiwa_7_R800_1,0.365068796331,0.429150857567,1.31149695666,0.243193926762,-0.285901969302,0.149237749226,79925,1516841260,204000000,,-0.540466070175,0.481769382954,5.68052309973e-05,-1.19526982307,-6.00169878453e-05,1.4645575285,-0.540478348732,0
2018/01/25/10:51:34.691323,23287,1516841260,213000000,iiwa_link_0,79925,1516841260,213000000,iiwa_link_0,0.499983863187,-0.300003391287,0.500053433593,-3.42309803967e-05,1.0,-1.32930854038e-05,-1.03169023204e-05,79925,1516841260,206000000,Flange of LBR_iiwa_7_R800_1,0.373420669405,0.424219979813,1.31233767926,0.241399632445,-0.287467425217,0.149351755124,79926,1516841260,212000000,,-0.540466070175,0.481769263744,5.66853486816e-05,-1.19526994228,-6.00169878453e-05,1.46455764771,-0.540477871895,0
2018/01/25/10:51:34.701357,23288,1516841260,220000000,iiwa_link_0,79926,1516841260,220000000,iiwa_link_0,0.499983853881,-0.300003406797,0.500053433592,-3.42078535363e-05,1.0,-1.3316878002e-05,-1.03311809476e-05,79927,1516841260,220000000,Flange of LBR_iiwa_7_R800_1,0.390080734892,0.402417286431,1.31754240852,0.242365147715,-0.28894524638,0.149693910033,79927,1516841260,219000000,,-0.54046612978,0.48176920414,5.66853486816e-05,-1.19526982307,-6.01128049311e-05,1.46455764771,-0.540478050709,0
2018/01/25/10:51:34.711352,23289,1516841260,233000000,iiwa_link_0,79928,1516841260,233000000,iiwa_link_0,0.499983919341,-0.30000338426,0.500053470176,-3.43208614909e-05,1.0,-1.33239248514e-05,-1.02655037793e-05,79928,1516841260,226000000,Flange of LBR_iiwa_7_R800_1,0.390794623183,0.404612267636,1.3104727472,0.243124879606,-0.291011632187,0.149677667749,79929,1516841260,232000000,,-0.540466189384,0.48176920414,5.67453462281e-05,-1.19526982307,-6.01128049311e-05,1.46455740929,-0.540478169918,0
2018/01/25/10:51:34.721300,23290,1516841260,241000000,iiwa_link_0,79929,1516841260,241000000,iiwa_link_0,0.499983863955,-0.300003408637,0.500053398675,-3.42960023975e-05,1.0,-1.33185266073e-05,-1.03670892581e-05,79930,1516841260,241000000,Flange of LBR_iiwa_7_R800_1,0.392896966684,0.399604583869,1.3122346693,0.243462201013,-0.288499164663,0.150071028495,79930,1516841260,240000000,,-0.540466368198,0.48176920414,5.66853486816e-05,-1.19526982307,-6.01128049311e-05,1.46455788612,-0.540478169918,0
2018/01/25/10:51:34.731328,23291,1516841260,254000000,iiwa_link_0,79931,1516841260,254000000,iiwa_link_0,0.499983896078,-0.300003411023,0.500053293854,-3.42909235501e-05,1.0,-1.32314255898e-05,-1.04196495819e-05,79931,1516841260,248000000,Flange of LBR_iiwa_7_R800_1,0.381368028396,0.385710101496,1.30763432639,0.241271117843,-0.286334133075,0.149876123945,79932,1516841260,253000000,,-0.540466189384,0.481769382954,5.66853486816e-05,-1.19526982307,-6.01128049311e-05,1.46455764771,-0.540478050709,0
2018/01/25/10:51:34.741216,23292,1516841260,261000000,iiwa_link_0,79932,1516841260,261000000,iiwa_link_0,0.499983871338,-0.300003474885,0.500053317673,-3.40931068464e-05,1.0,-1.33114755434e-05,-1.04327621392e-05,79933,1516841260,261000000,Flange of LBR_iiwa_7_R800_1,0.335536549056,0.359002119574,1.32199032106,0.236819228,-0.278024525647,0.1498542552,79933,1516841260,260000000,,-0.54046612978,0.481769442558,5.65655755054e-05,-1.19526982307,-6.01128049311e-05,1.46455740929,-0.540477871895,0
2018/01/25/10:51:34.751086,23293,1516841260,274000000,iiwa_link_0,79934,1516841260,274000000,iiwa_link_0,0.499983872233,-0.300003396717,0.500053328773,-3.42909220484e-05,1.0,-1.32159926512e-05,-1.04453730184e-05,79934,1516841260,268000000,Flange of LBR_iiwa_7_R800_1,0.309821001342,0.348172527145,1.32691739704,0.234611603221,-0.275437762822,0.149817430984,79935,1516841260,273000000,,-0.540466070175,0.481769263744,5.68052309973e-05,-1.19526982307,-6.00169878453e-05,1.46455764771,-0.540478169918,0
2018/01/25/10:51:34.761249,23294,1516841260,281000000,iiwa_link_0,79935,1516841260,281000000,iiwa_link_0,0.499983966699,-0.30000331008,0.500053328774,-3.42541035475e-05,1.0,-1.32538342338e-05,-1.03283282488e-05,79935,1516841260,274000000,Flange of LBR_iiwa_7_R800_1,0.297071125112,0.340854129338,1.32791073759,0.234114604809,-0.274538049356,0.150030019564,79936,1516841260,280000000,,-0.540466070175,0.481769382954,5.68052309973e-05,-1.19526994228,-6.00169878453e-05,1.46455764771,-0.540478050709,0
2018/01/25/10:51:34.771358,23295,1516841260,291000000,iiwa_link_0,79936,1516841260,291000000,iiwa_link_0,0.499983970427,-0.300003251946,0.500053492332,-3.44406918278e-05,1.0,-1.33547132493e-05,-1.02141989012e-05,79937,1516841260,291000000,Flange of LBR_iiwa_7_R800_1,0.312674832498,0.377384129291,1.32339545988,0.240103524336,-0.277808918204,0.149628084817,79937,1516841260,290000000,,-0.540465950966,0.48176920414,5.66853486816e-05,-1.19526970387,-6.01128049311e-05,1.46455764771,-0.540478348732,0
2018/01/25/10:51:34.781253,23296,1516841260,304000000,iiwa_link_0,79938,1516841260,304000000,iiwa_link_0,0.499984016729,-0.300003116765,0.500053468512,-3.46504043313e-05,1.0,-1.33084944172e-05,-1.02912258009e-05,79938,1516841260,298000000,Flange of LBR_iiwa_7_R800_1,0.337374292857,0.396454998776,1.31624980969,0.243788053694,-0.282158872269,0.149277250423,79939,1516841260,303000000,,-0.540465652943,0.481769144535,5.68651194044e-05,-1.19526994228,-6.00169878453e-05,1.46455764771,-0.540478169918,0
2018/01/25/10:51:34.791187,23297,1516841260,313000000,iiwa_link_0,79939,1516841260,313000000,iiwa_link_0,0.499984014374,-0.300003156074,0.500053468512,-3.4620462027e-05,1.0,-1.33393067603e-05,-1.02398746018e-05,79939,1516841260,304000000,Flange of LBR_iiwa_7_R800_1,0.359037193246,0.42057729115,1.31355401422,0.245570830532,-0.285233209556,0.149663414691,79940,1516841260,310000000,,-0.540465712547,0.481769144535,5.68052309973e-05,-1.19526982307,-6.01128049311e-05,1.46455740929,-0.540478169918,0
2018/01/25/10:51:34.801577,23298,1516841260,320000000,iiwa_link_0,79940,1516841260,320000000,iiwa_link_0,0.499984044794,-0.300003088622,0.500053433595,-3.45587780704e-05,1.0,-1.33101238377e-05,-1.03271179132e-05,79941,1516841260,320000000,Flange of LBR_iiwa_7_R800_1,0.375069215855,0.450990276882,1.30773950562,0.248131953101,-0.285936621031,0.149546740069,79941,1516841260,319000000,,-0.540465712547,0.48176920414,5.68052309973e-05,-1.19526982307,-6.00169878453e-05,1.46455776691,-0.540478050709,0
2018/01/25/10:51:34.811304,23299,1516841260,333000000,iiwa_link_0,79942,1516841260,333000000,iiwa_link_0,0.499983974986,-0.300003190055,0.500053328774,-3.4355888003e-05,1.0,-1.32260053173e-05,-1.05212778411e-05,79942,1516841260,327000000,Flange of LBR_iiwa_7_R800_1,0.368049223973,0.445489672873,1.31321410471,0.248363433408,-0.284555583072,0.149713547058,79943,1516841260,332000000,,-0.540465772152,0.481769263744,5.66853486816e-05,-1.19526982307,-6.00169878453e-05,1.46455776691,-0.540478050709,0
2018/01/25/10:51:34.821303,23300,1516841260,340000000,iiwa_link_0,79943,1516841260,340000000,iiwa_link_0,0.499983906748,-0.300003376702,0.500053457413,-3.42609234155e-05,1.0,-1.33393048575e-05,-1.02398746268e-05,79944,1516841260,340000000,Flange of LBR_iiwa_7_R800_1,0.350486924477,0.42010923705,1.31938314467,0.24528200512,-0.280505221948,0.149963214232,79944,1516841260,339000000,,-0.54046612978,0.481769382954,5.68052309973e-05,-1.19526982307,-6.00169878453e-05,1.4645575285,-0.540478050709,0
2018/01/25/10:51:34.831243,23301,1516841260,354000000,iiwa_link_0,79945,1516841260,354000000,iiwa_link_0,0.499983886027,-0.300003340437,0.500053457413,-3.43558862131e-05,1.0,-1.33185007829e-05,-1.03671361991e-05,79945,1516841260,347000000,Flange of LBR_iiwa_7_R800_1,0.336680265445,0.403229234218,1.32894082066,0.244848453148,-0.282331830276,0.149942846113,79946,1516841260,353000000,,-0.540465950966,0.481769263744,5.66853486816e-05,-1.19526982307,-6.00169878453e-05,1.46455776691,-0.540478169918,0
2018/01/25/10:51:34.841218,23302,1516841260,360000000,iiwa_link_0,79946,1516841260,360000000,iiwa_link_0,0.499983980348,-0.300003196027,0.500053433594,-3.44338699617e-05,1.0,-1.32692729894e-05,-1.03026083025e-05,79947,1516841260,360000000,Flange of LBR_iiwa_7_R800_1,0.358885987221,0.413175066096,1.31666199266,0.246480636849,-0.28403262633,0.150392565484,79947,1516841260,359000000,,-0.540465950966,0.481769144535,5.66853486816e-05,-1.19526982307,-6.00169878453e-05,1.46455776691,-0.540478050709,0
2018/01/25/10:51:34.851419,23303,1516841260,367000000,iiwa_link_0,79947,1516841260,367000000,iiwa_link_0,0.499983990896,-0.300003178449,0.500053433595,-3.44689481556e-05,1.0,-1.331012291e-05,-1.03271191089e-05,79948,1516841260,367000000,Flange of LBR_iiwa_7_R800_1,0.386423852703,0.425183887114,1.3085014737,0.247687671502,-0.287623219399,0.150022167992,79948,1516841260,366000000,,-0.540465891361,0.48176920414,5.66853486816e-05,-1.19526982307,-6.01128049311e-05,1.46455776691,-0.540478050709,0
2018/01/25/10:51:34.861300,23304,1516841260,384000000,iiwa_link_0,79949,1516841260,384000000,iiwa_link_0,0.49998391756,-0.300003282041,0.500053468511,-3.42377963401e-05,1.0,-1.33322879421e-05,-1.0305503225e-05,79949,1516841260,377000000,Flange of LBR_iiwa_7_R800_1,0.394845744234,0.433902709187,1.31173719824,0.248282800341,-0.287943413594,0.150308721536,79950,1516841260,383000000,,-0.540465950966,0.481769263744,5.66853486816e-05,-1.19526982307,-6.00169878453e-05,1.46455788612,-0.540478050709,0
2018/01/25/10:51:34.871831,23305,1516841260,392000000,iiwa_link_0,79950,1516841260,392000000,iiwa_link_0,0.499984007552,-0.300003229241,0.500053352594,-3.45887761317e-05,1.0,-1.32792761304e-05,-1.03785173425e-05,79950,1516841260,384000000,Flange of LBR_iiwa_7_R800_1,0.398380691862,0.424552514116,1.31483808172,0.248628528719,-0.288009482331,0.150492941259,79951,1516841260,391000000,,-0.540465891361,0.48176920414,5.66853486816e-05,-1.19526982307,-6.00169878453e-05,1.46455776691,-0.540478169918,1
2018/01/25/10:51:34.881197,23306,1516841260,406000000,iiwa_link_0,79952,1516841260,406000000,iiwa_link_0,0.499983987053,-0.300003240774,0.500053328774,-3.44039281559e-05,1.0,-1.32230212775e-05,-1.03796802458e-05,79952,1516841260,399000000,Flange of LBR_iiwa_7_R800_1,0.368335269855,0.407938153841,1.3192905454,0.244517984952,-0.282785368259,0.150357191898,79953,1516841260,405000000,,-0.540465891361,0.481769382954,5.68052309973e-05,-1.19526982307,-6.00169878453e-05,1.46455788612,-0.540478050709,1
2018/01/25/10:51:34.891235,23307,1516841260,413000000,iiwa_link_0,79953,1516841260,413000000,iiwa_link_0,0.499983991767,-0.300003162085,0.500053328774,-3.45238084591e-05,1.0,-1.31613398586e-05,-1.04824769826e-05,79953,1516841260,406000000,Flange of LBR_iiwa_7_R800_1,0.346707238937,0.397466188548,1.32710728466,0.241364729707,-0.280264052688,0.150265759699,79954,1516841260,412000000,,-0.540465891361,0.481769382954,5.66853486816e-05,-1.19526994228,-6.00169878453e-05,1.46455776691,-0.540478169918,1
2018/01/25/10:51:34.901353,23308,1516841260,420000000,iiwa_link_0,79954,1516841260,420000000,iiwa_link_0,0.49998405462,-0.300003128167,0.500053328774,-3.45802888451e-05,1.0,-1.32111254408e-05,-1.03725403374e-05,79955,1516841260,420000000,Flange of LBR_iiwa_7_R800_1,0.310117709799,0.379955876541,1.32686331067,0.240067243987,-0.275418909936,0.15049022088,79955,1516841260,419000000,,-0.540465772152,0.481769323349,5.68052309973e-05,-1.19526982307,-6.00169878453e-05,1.46455764771,-0.540478050709,1
2018/01/25/10:51:34.911376,23309,1516841260,426000000,iiwa_link_0,79955,1516841260,426000000,iiwa_link_0,0.499984034515,-0.300003147011,0.500053422495,-3.45537514763e-05,1.0,-1.32692716967e-05,-1.03026075269e-05,79956,1516841260,426000000,Flange of LBR_iiwa_7_R800_1,0.317545830387,0.383173628528,1.32547479409,0.240801015505,-0.276850410264,0.150567040397,79957,1516841260,432000000,,-0.540465772152,0.48176920414,5.66853486816e-05,-1.19526982307,-6.01128049311e-05,1.46455764771,-0.540478050709,1
2018/01/25/10:51:34.921307,23310,1516841260,436000000,iiwa_link_0,79956,1516841260,436000000,iiwa_link_0,0.499984042498,-0.300003111078,0.500053398675,-3.45836960687e-05,1.0,-1.32538655198e-05,-1.03282828324e-05,79957,1516841260,436000000,Flange of LBR_iiwa_7_R800_1,0.326454150227,0.385954280066,1.3199922327,0.244963379262,-0.279618060087,0.150317307272,79958,1516841260,444000000,,-0.540465772152,0.48176920414,5.68052309973e-05,-1.19526982307,-6.00169878453e-05,1.46455776691,-0.540478169918,1
2018/01/25/10:51:34.931302,23311,1516841260,452000000,iiwa_link_0,79958,1516841260,452000000,iiwa_link_0,0.49998397105,-0.300003211524,0.500053433593,-3.44107493094e-05,1.0,-1.32930872584e-05,-1.03168999307e-05,79958,1516841260,445000000,Flange of LBR_iiwa_7_R800_1,0.347994394862,0.419091538288,1.31677551778,0.24632993192,-0.282384484935,0.150125379459,79959,1516841260,451000000,,-0.540465831757,0.48176920414,5.66853486816e-05,-1.19526994228,-6.00169878453e-05,1.46455776691,-0.540478050709,1
2018/01/25/10:51:34.941366,23312,1516841260,462000000,iiwa_link_0,79959,1516841260,462000000,iiwa_link_0,0.499983931038,-0.300003285927,0.500053352593,-3.45057123225e-05,1.0,-1.32414083415e-05,-1.04956065016e-05,79959,1516841260,452000000,Flange of LBR_iiwa_7_R800_1,0.361675384665,0.423706792708,1.31243249232,0.247718209171,-0.284148284094,0.150172674826,79960,1516841260,461000000,,-0.540465772152,0.481769382954,5.66853486816e-05,-1.19526982307,-6.01128049311e-05,1.46455788612,-0.540478348732,1
2018/01/25/10:51:34.951333,23313,1516841260,469000000,iiwa_link_0,79960,1516841260,469000000,iiwa_link_0,0.499984023018,-0.300003180835,0.500053328774,-3.45238104583e-05,1.0,-1.32230212775e-05,-1.03796802457e-05,79961,1516841260,469000000,Flange of LBR_iiwa_7_R800_1,0.350161597907,0.42277030833,1.31158124225,0.246921758752,-0.283519470655,0.150317162837,79962,1516841260,475000000,,-0.540465831757,0.481769263744,5.66853486816e-05,-1.19526994228,-6.00169878453e-05,1.46455740929,-0.540478169918,1
